zip,fa_org_id,fa_org_name
42275,124,"Feeding America, Kentucky's Heartland"
42330,124,"Feeding America, Kentucky's Heartland"
42280,124,"Feeding America, Kentucky's Heartland"
42276,124,"Feeding America, Kentucky's Heartland"
42285,124,"Feeding America, Kentucky's Heartland"
42321,124,"Feeding America, Kentucky's Heartland"
42322,126,"Tri-State Food Bank, Inc."
42286,124,"Feeding America, Kentucky's Heartland"
42344,124,"Feeding America, Kentucky's Heartland"
42347,124,"Feeding America, Kentucky's Heartland"
42323,124,"Feeding America, Kentucky's Heartland"
42327,126,"Tri-State Food Bank, Inc."
42326,124,"Feeding America, Kentucky's Heartland"
42324,124,"Feeding America, Kentucky's Heartland"
42333,124,"Feeding America, Kentucky's Heartland"
42325,124,"Feeding America, Kentucky's Heartland"
42354,124,"Feeding America, Kentucky's Heartland"
42337,124,"Feeding America, Kentucky's Heartland"
42339,124,"Feeding America, Kentucky's Heartland"
42332,124,"Feeding America, Kentucky's Heartland"
42338,124,"Feeding America, Kentucky's Heartland"
42343,124,"Feeding America, Kentucky's Heartland"
42361,124,"Feeding America, Kentucky's Heartland"
42350,126,"Tri-State Food Bank, Inc."
42345,124,"Feeding America, Kentucky's Heartland"
42348,124,"Feeding America, Kentucky's Heartland"
42349,124,"Feeding America, Kentucky's Heartland"
42352,126,"Tri-State Food Bank, Inc."
42351,124,"Feeding America, Kentucky's Heartland"
42355,126,"Tri-State Food Bank, Inc."
42356,126,"Tri-State Food Bank, Inc."
42366,126,"Tri-State Food Bank, Inc."
42420,126,"Tri-State Food Bank, Inc."
42368,124,"Feeding America, Kentucky's Heartland"
42371,126,"Tri-State Food Bank, Inc."
42369,124,"Feeding America, Kentucky's Heartland"
42404,126,"Tri-State Food Bank, Inc."
42372,126,"Tri-State Food Bank, Inc."
42367,124,"Feeding America, Kentucky's Heartland"
42376,126,"Tri-State Food Bank, Inc."
42431,126,"Tri-State Food Bank, Inc."
42406,126,"Tri-State Food Bank, Inc."
42408,126,"Tri-State Food Bank, Inc."
42370,124,"Feeding America, Kentucky's Heartland"
42410,126,"Tri-State Food Bank, Inc."
42374,124,"Feeding America, Kentucky's Heartland"
42378,126,"Tri-State Food Bank, Inc."
42409,126,"Tri-State Food Bank, Inc."
42440,126,"Tri-State Food Bank, Inc."
42445,124,"Feeding America, Kentucky's Heartland"
42411,124,"Feeding America, Kentucky's Heartland"
42436,126,"Tri-State Food Bank, Inc."
42461,126,"Tri-State Food Bank, Inc."
42413,126,"Tri-State Food Bank, Inc."
42501,156,"God's Pantry Food Bank, Inc."
42503,156,"God's Pantry Food Bank, Inc."
42444,126,"Tri-State Food Bank, Inc."
42450,126,"Tri-State Food Bank, Inc."
42437,126,"Tri-State Food Bank, Inc."
42442,126,"Tri-State Food Bank, Inc."
42451,126,"Tri-State Food Bank, Inc."
42441,126,"Tri-State Food Bank, Inc."
42452,126,"Tri-State Food Bank, Inc."
42453,126,"Tri-State Food Bank, Inc."
42456,126,"Tri-State Food Bank, Inc."
42459,126,"Tri-State Food Bank, Inc."
42455,126,"Tri-State Food Bank, Inc."
42458,126,"Tri-State Food Bank, Inc."
42519,156,"God's Pantry Food Bank, Inc."
42462,126,"Tri-State Food Bank, Inc."
42464,126,"Tri-State Food Bank, Inc."
42463,126,"Tri-State Food Bank, Inc."
42539,124,"Feeding America, Kentucky's Heartland"
42544,156,"God's Pantry Food Bank, Inc."
42565,124,"Feeding America, Kentucky's Heartland"
42553,156,"God's Pantry Food Bank, Inc."
42602,124,"Feeding America, Kentucky's Heartland"
42629,124,"Feeding America, Kentucky's Heartland"
42633,124,"Feeding America, Kentucky's Heartland"
42518,156,"God's Pantry Food Bank, Inc."
42516,124,"Feeding America, Kentucky's Heartland"
42642,124,"Feeding America, Kentucky's Heartland"
42533,156,"God's Pantry Food Bank, Inc."
42701,124,"Feeding America, Kentucky's Heartland"
42528,124,"Feeding America, Kentucky's Heartland"
42541,124,"Feeding America, Kentucky's Heartland"
42567,156,"God's Pantry Food Bank, Inc."
42566,124,"Feeding America, Kentucky's Heartland"
42603,124,"Feeding America, Kentucky's Heartland"
42631,156,"God's Pantry Food Bank, Inc."
42634,156,"God's Pantry Food Bank, Inc."
42635,156,"God's Pantry Food Bank, Inc."
42638,156,"God's Pantry Food Bank, Inc."
42722,124,"Feeding America, Kentucky's Heartland"
42653,156,"God's Pantry Food Bank, Inc."
42728,124,"Feeding America, Kentucky's Heartland"
42647,156,"God's Pantry Food Bank, Inc."
42712,124,"Feeding America, Kentucky's Heartland"
42718,124,"Feeding America, Kentucky's Heartland"
42715,124,"Feeding America, Kentucky's Heartland"
42716,124,"Feeding America, Kentucky's Heartland"
42649,156,"God's Pantry Food Bank, Inc."
42743,124,"Feeding America, Kentucky's Heartland"
42713,124,"Feeding America, Kentucky's Heartland"
42749,124,"Feeding America, Kentucky's Heartland"
42717,124,"Feeding America, Kentucky's Heartland"
42726,124,"Feeding America, Kentucky's Heartland"
42724,124,"Feeding America, Kentucky's Heartland"
42721,124,"Feeding America, Kentucky's Heartland"
42732,124,"Feeding America, Kentucky's Heartland"
42729,124,"Feeding America, Kentucky's Heartland"
42748,124,"Feeding America, Kentucky's Heartland"
42742,124,"Feeding America, Kentucky's Heartland"
42765,124,"Feeding America, Kentucky's Heartland"
42733,124,"Feeding America, Kentucky's Heartland"
42741,124,"Feeding America, Kentucky's Heartland"
42740,124,"Feeding America, Kentucky's Heartland"
42746,124,"Feeding America, Kentucky's Heartland"
42753,124,"Feeding America, Kentucky's Heartland"
42757,124,"Feeding America, Kentucky's Heartland"
42784,124,"Feeding America, Kentucky's Heartland"
42754,124,"Feeding America, Kentucky's Heartland"
43004,21,Mid-Ohio Food Collective
42758,124,"Feeding America, Kentucky's Heartland"
42759,124,"Feeding America, Kentucky's Heartland"
42762,124,"Feeding America, Kentucky's Heartland"
42764,124,"Feeding America, Kentucky's Heartland"
42776,124,"Feeding America, Kentucky's Heartland"
43015,21,Mid-Ohio Food Collective
42788,124,"Feeding America, Kentucky's Heartland"
43003,21,Mid-Ohio Food Collective
43001,21,Mid-Ohio Food Collective
43017,21,Mid-Ohio Food Collective
43009,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
42782,124,"Feeding America, Kentucky's Heartland"
43005,21,Mid-Ohio Food Collective
43006,100,Akron-Canton Regional Foodbank
43002,21,Mid-Ohio Food Collective
43007,21,Mid-Ohio Food Collective
43010,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43013,21,Mid-Ohio Food Collective
43008,21,Mid-Ohio Food Collective
43026,21,Mid-Ohio Food Collective
43011,21,Mid-Ohio Food Collective
43028,21,Mid-Ohio Food Collective
43014,21,Mid-Ohio Food Collective
43033,21,Mid-Ohio Food Collective
43035,21,Mid-Ohio Food Collective
43019,21,Mid-Ohio Food Collective
43016,21,Mid-Ohio Food Collective
43018,21,Mid-Ohio Food Collective
43021,21,Mid-Ohio Food Collective
43040,21,Mid-Ohio Food Collective
43025,21,Mid-Ohio Food Collective
43022,21,Mid-Ohio Food Collective
43023,21,Mid-Ohio Food Collective
43027,21,Mid-Ohio Food Collective
43032,21,Mid-Ohio Food Collective
43050,21,Mid-Ohio Food Collective
43029,21,Mid-Ohio Food Collective
43031,21,Mid-Ohio Food Collective
43055,21,Mid-Ohio Food Collective
43030,21,Mid-Ohio Food Collective
43036,21,Mid-Ohio Food Collective
43062,21,Mid-Ohio FoodBank
43044,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43065,21,Mid-Ohio Food Collective
43037,21,Mid-Ohio Food Collective
43045,21,Mid-Ohio Food Collective
43046,21,Mid-Ohio Food Collective
43068,21,Mid-Ohio Food Collective
43047,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43054,21,Mid-Ohio Food Collective
43078,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43056,21,Mid-Ohio Food Collective
43074,21,Mid-Ohio Food Collective
43081,21,Mid-Ohio Food Collective
43064,21,Mid-Ohio Food Collective
43082,21,Mid-Ohio Food Collective
43060,21,Mid-Ohio Food Collective
43061,21,Mid-Ohio Food Collective
43084,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43085,21,Mid-Ohio Food Collective
43066,21,Mid-Ohio Food Collective
43070,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43067,21,Mid-Ohio Food Collective
43072,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43071,21,Mid-Ohio Food Collective
43103,21,Mid-Ohio Food Collective
43076,167,SE Ohio Foodbank
43113,21,Mid-Ohio Food Collective
43110,21,Mid-Ohio Food Collective
43077,21,Mid-Ohio Food Collective
43080,21,Mid-Ohio Food Collective
43119,21,Mid-Ohio Food Collective
43101,21,Mid-Ohio Food Collective
43123,21,Mid-Ohio Food Collective
43125,21,Mid-Ohio Food Collective
43102,21,Mid-Ohio Food Collective
43105,21,Mid-Ohio Food Collective
43128,21,Mid-Ohio Food Collective
43136,21,Mid-Ohio Food Collective
43107,21,Mid-Ohio Food Collective
43130,21,Mid-Ohio Food Collective
43109,21,Mid-Ohio Food Collective
43106,21,Mid-Ohio Food Collective
43135,167,SE Ohio Foodbank
43115,21,Mid-Ohio Food Collective
43112,21,Mid-Ohio Food Collective
43137,21,Mid-Ohio Food Collective
43117,21,Mid-Ohio Food Collective
43111,167,SE Ohio Foodbank
43127,167,SE Ohio Foodbank
43116,21,Mid-Ohio Food Collective
43138,167,SE Ohio Foodbank
43143,21,Mid-Ohio Food Collective
43146,21,Mid-Ohio Food Collective
43126,21,Mid-Ohio Food Collective
43160,21,Mid-Ohio Food Collective
43144,167,SE Ohio Foodbank
43140,21,Mid-Ohio Food Collective
43145,21,Mid-Ohio Food Collective
43142,21,Mid-Ohio Food Collective
43152,167,SE Ohio Foodbank
43201,21,Mid-Ohio Food Collective
43151,21,Mid-Ohio Food Collective
43147,21,Mid-Ohio Food Collective
43150,21,Mid-Ohio Food Collective
43153,21,Mid-Ohio Food Collective
43154,21,Mid-Ohio Food Collective
43202,21,Mid-Ohio Food Collective
43148,21,Mid-Ohio Food Collective
43155,21,Mid-Ohio Food Collective
43149,167,SE Ohio Foodbank
43156,21,Mid-Ohio Food Collective
43158,167,SE Ohio Foodbank
43204,21,Mid-Ohio Food Collective
43157,21,Mid-Ohio Food Collective
43162,21,Mid-Ohio Food Collective
43164,21,Mid-Ohio Food Collective
43206,21,Mid-Ohio Food Collective
43207,21,Mid-Ohio Food Collective
43209,21,Mid-Ohio Food Collective
43210,21,Mid-Ohio Food Collective
43214,21,Mid-Ohio Food Collective
43213,21,Mid-Ohio Food Collective
43211,21,Mid-Ohio Food Collective
43212,21,Mid-Ohio Food Collective
43215,21,Mid-Ohio Food Collective
43222,21,Mid-Ohio Food Collective
43220,21,Mid-Ohio Food Collective
43219,21,Mid-Ohio Food Collective
43223,21,Mid-Ohio Food Collective
43227,21,Mid-Ohio Food Collective
43228,21,Mid-Ohio Food Collective
43224,21,Mid-Ohio Food Collective
43203,21,Mid-Ohio Food Collective
43229,21,Mid-Ohio Food Collective
43230,21,Mid-Ohio Food Collective
43231,21,Mid-Ohio Food Collective
43205,21,Mid-Ohio Food Collective
43302,21,Mid-Ohio Food Collective
43235,21,Mid-Ohio Food Collective
43232,21,Mid-Ohio Food Collective
43311,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43314,21,Mid-Ohio Food Collective
43221,21,Mid-Ohio Food Collective
43322,21,Mid-Ohio Food Collective
43217,21,Mid-Ohio Food Collective
43218,21,Mid-Ohio Food Collective
43323,285,West Ohio Food Bank
43310,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43240,21,Mid-Ohio Food Collective
43315,21,Mid-Ohio Food Collective
43316,285,West Ohio Food Bank
43318,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43317,21,Mid-Ohio Food Collective
43321,21,Mid-Ohio Food Collective
43320,21,Mid-Ohio Food Collective
43325,21,Mid-Ohio Food Collective
43324,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43319,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43326,285,West Ohio Food Bank
43330,285,West Ohio Food Bank
43331,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43332,21,Mid-Ohio Food Collective
43344,21,Mid-Ohio Food Collective
43333,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43336,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43334,21,Mid-Ohio Food Collective
43337,21,Mid-Ohio Food Collective
43338,21,Mid-Ohio Food Collective
43340,285,West Ohio Food Bank
43341,21,Mid-Ohio Food Collective
43342,21,Mid-Ohio Food Collective
43402,197,Toledo Northwestern Ohio Food Bank
43343,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43358,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43345,285,West Ohio Food Bank
43346,285,West Ohio Food Bank
43347,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43348,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43350,21,Mid-Ohio Food Collective
43351,285,West Ohio Food Bank
43356,21,Mid-Ohio Food Collective
43357,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43359,285,West Ohio Food Bank
43360,191,"Second Harvest Food Bank of Clark, Champaign & Logan Counties"
43406,197,Toledo Northwestern Ohio Food Bank
43420,197,Toledo Northwestern Ohio Food Bank
43407,197,Toledo Northwestern Ohio Food Bank
43403,197,Toledo Northwestern Ohio Food Bank
43430,197,Toledo Northwestern Ohio Food Bank
43408,197,Toledo Northwestern Ohio Food Bank
43410,197,Toledo Northwestern Ohio Food Bank
43435,197,Toledo Northwestern Ohio Food Bank
43413,197,Toledo Northwestern Ohio Food Bank
43412,197,Toledo Northwestern Ohio Food Bank
43414,197,Toledo Northwestern Ohio Food Bank
43416,197,Toledo Northwestern Ohio Food Bank
43431,197,Toledo Northwestern Ohio Food Bank
43433,197,Toledo Northwestern Ohio Food Bank
43434,197,Toledo Northwestern Ohio Food Bank
43432,197,Toledo Northwestern Ohio Food Bank
43436,197,Toledo Northwestern Ohio Food Bank
43437,197,Toledo Northwestern Ohio Food Bank
43438,202,Second Harvest Food Bank of North Central Ohio
43439,197,Toledo Northwestern Ohio Food Bank
43442,197,Toledo Northwestern Ohio Food Bank
43440,197,Toledo Northwestern Ohio Food Bank
43445,197,Toledo Northwestern Ohio Food Bank
43443,197,Toledo Northwestern Ohio Food Bank
43446,197,Toledo Northwestern Ohio Food Bank
43449,197,Toledo Northwestern Ohio Food Bank
43450,197,Toledo Northwestern Ohio Food Bank
43447,197,Toledo Northwestern Ohio Food Bank
43451,197,Toledo Northwestern Ohio Food Bank
43452,197,Toledo Northwestern Ohio Food Bank
43456,197,Toledo Northwestern Ohio Food Bank
43457,197,Toledo Northwestern Ohio Food Bank
43506,197,Toledo Northwestern Ohio Food Bank
43462,197,Toledo Northwestern Ohio Food Bank
43460,197,Toledo Northwestern Ohio Food Bank
43465,197,Toledo Northwestern Ohio Food Bank
43458,197,Toledo Northwestern Ohio Food Bank
43466,197,Toledo Northwestern Ohio Food Bank
43468,197,Toledo Northwestern Ohio Food Bank
43469,197,Toledo Northwestern Ohio Food Bank
43504,197,Toledo Northwestern Ohio Food Bank
43467,197,Toledo Northwestern Ohio Food Bank
43501,197,Toledo Northwestern Ohio Food Bank
43463,197,Toledo Northwestern Ohio Food Bank
43517,197,Toledo Northwestern Ohio Food Bank
43502,197,Toledo Northwestern Ohio Food Bank
43511,197,Toledo Northwestern Ohio Food Bank
43505,197,Toledo Northwestern Ohio Food Bank
43521,197,Toledo Northwestern Ohio Food Bank
43512,197,Toledo Northwestern Ohio Food Bank
43522,197,Toledo Northwestern Ohio Food Bank
43516,197,Toledo Northwestern Ohio Food Bank
43515,197,Toledo Northwestern Ohio Food Bank
43510,197,Toledo Northwestern Ohio Food Bank
43518,197,Toledo Northwestern Ohio Food Bank
43519,197,Toledo Northwestern Ohio Food Bank
43520,197,Toledo Northwestern Ohio Food Bank
43523,197,Toledo Northwestern Ohio Food Bank
43524,197,Toledo Northwestern Ohio Food Bank
43532,197,Toledo Northwestern Ohio Food Bank
43545,197,Toledo Northwestern Ohio Food Bank
43537,197,Toledo Northwestern Ohio Food Bank
43525,197,Toledo Northwestern Ohio Food Bank
43527,197,Toledo Northwestern Ohio Food Bank
43526,197,Toledo Northwestern Ohio Food Bank
43528,197,Toledo Northwestern Ohio Food Bank
43529,197,Toledo Northwestern Ohio Food Bank
43542,197,Toledo Northwestern Ohio Food Bank
43530,197,Toledo Northwestern Ohio Food Bank
43531,197,Toledo Northwestern Ohio Food Bank
43543,197,Toledo Northwestern Ohio Food Bank
43533,197,Toledo Northwestern Ohio Food Bank
43551,197,Toledo Northwestern Ohio Food Bank
43540,197,Toledo Northwestern Ohio Food Bank
43536,197,Toledo Northwestern Ohio Food Bank
43560,197,Toledo Northwestern Ohio Food Bank
43547,197,Toledo Northwestern Ohio Food Bank
43558,197,Toledo Northwestern Ohio Food Bank
43541,197,Toledo Northwestern Ohio Food Bank
43535,197,Toledo Northwestern Ohio Food Bank
43534,197,Toledo Northwestern Ohio Food Bank
43566,197,Toledo Northwestern Ohio Food Bank
43549,197,Toledo Northwestern Ohio Food Bank
43555,197,Toledo Northwestern Ohio Food Bank
43548,197,Toledo Northwestern Ohio Food Bank
43554,197,Toledo Northwestern Ohio Food Bank
43464,197,Toledo Northwestern Ohio Food Bank
43556,197,Toledo Northwestern Ohio Food Bank
43567,197,Toledo Northwestern Ohio Food Bank
43553,197,Toledo Northwestern Ohio Food Bank
43604,197,Toledo Northwestern Ohio Food Bank
43605,197,Toledo Northwestern Ohio Food Bank
43608,197,Toledo Northwestern Ohio Food Bank
43609,197,Toledo Northwestern Ohio Food Bank
43606,197,Toledo Northwestern Ohio Food Bank
43565,197,Toledo Northwestern Ohio Food Bank
43557,197,Toledo Northwestern Ohio Food Bank
43611,197,Toledo Northwestern Ohio Food Bank
43615,197,Toledo Northwestern Ohio Food Bank
43569,197,Toledo Northwestern Ohio Food Bank
43614,197,Toledo Northwestern Ohio Food Bank
43613,197,Toledo Northwestern Ohio Food Bank
43612,197,Toledo Northwestern Ohio Food Bank
43571,197,Toledo Northwestern Ohio Food Bank
43570,197,Toledo Northwestern Ohio Food Bank
43623,197,Toledo Northwestern Ohio Food Bank
43701,21,Mid-Ohio Food Collective
43607,197,Toledo Northwestern Ohio Food Bank
43610,197,Toledo Northwestern Ohio Food Bank
43720,21,Mid-Ohio Food Collective
43725,21,Mid-Ohio Food Collective
43617,197,Toledo Northwestern Ohio Food Bank
43616,197,Toledo Northwestern Ohio Food Bank
43619,197,Toledo Northwestern Ohio Food Bank
43723,21,Mid-Ohio Food Collective
43620,197,Toledo Northwestern Ohio Food Bank
43731,167,SE Ohio Foodbank
43711,21,Mid-Ohio Food Collective
43713,21,Mid-Ohio Food Collective
43721,21,Mid-Ohio Food Collective
43719,21,Mid-Ohio Food Collective
43718,21,Mid-Ohio Food Collective
43716,21,Mid-Ohio Food Collective
43722,21,Mid-Ohio Food Collective
43717,21,Mid-Ohio Food Collective
43724,21,Mid-Ohio Food Collective
43728,167,SE Ohio Foodbank
43730,167,SE Ohio Foodbank
43727,21,Mid-Ohio Food Collective
43732,21,Mid-Ohio Food Collective
43734,21,Mid-Ohio Food Collective
43736,21,Mid-Ohio Food Collective
43733,21,Mid-Ohio Food Collective
43735,21,Mid-Ohio Food Collective
43739,167,SE Ohio Foodbank
43738,21,Mid-Ohio Food Collective
43740,21,Mid-Ohio Food Collective
43748,167,SE Ohio Foodbank
43758,167,SE Ohio Foodbank
43746,21,Mid-Ohio Food Collective
43755,21,Mid-Ohio Food Collective
43747,21,Mid-Ohio Food Collective
43750,21,Mid-Ohio Food Collective
43749,21,Mid-Ohio Food Collective
43764,167,SE Ohio Foodbank
43754,21,Mid-Ohio Food Collective
43768,21,Mid-Ohio Food Collective
43756,167,SE Ohio Foodbank
43760,167,SE Ohio Foodbank
43761,167,SE Ohio Foodbank
43759,21,Mid-Ohio Food Collective
43762,21,Mid-Ohio Food Collective
43766,167,SE Ohio Foodbank
43771,21,Mid-Ohio Food Collective
43787,167,SE Ohio Foodbank
43772,21,Mid-Ohio Food Collective
43777,21,Mid-Ohio Food Collective
43773,21,Mid-Ohio Food Collective
43779,21,Mid-Ohio Food Collective
43783,167,SE Ohio Foodbank
43782,167,SE Ohio Foodbank
43802,21,Mid-Ohio Food Collective
43780,21,Mid-Ohio Food Collective
43786,21,Mid-Ohio Food Collective
43778,21,Mid-Ohio Food Collective
43788,21,Mid-Ohio Food Collective
43812,21,Mid-Ohio Food Collective
43791,21,Mid-Ohio Food Collective
43804,100,Akron-Canton Regional Foodbank
43793,21,Mid-Ohio Food Collective
43805,21,Mid-Ohio Food Collective
43811,21,Mid-Ohio Food Collective
43901,21,Mid-Ohio Food Collective
43845,21,Mid-Ohio Food Collective
43906,21,Mid-Ohio Food Collective
43824,21,Mid-Ohio Food Collective
43830,21,Mid-Ohio Food Collective
43832,100,Akron-Canton Regional Foodbank
43821,21,Mid-Ohio Food Collective
43907,21,Mid-Ohio Food Collective
43822,21,Mid-Ohio Food Collective
43836,21,Mid-Ohio Food Collective
43844,21,Mid-Ohio Food Collective
43840,21,Mid-Ohio Food Collective
43843,21,Mid-Ohio Food Collective
43902,21,Mid-Ohio Food Collective
43842,21,Mid-Ohio Food Collective
43903,100,Akron-Canton Regional Foodbank
43920,214,Second Harvest Food Bank of the Mahoning Valley
43905,21,Mid-Ohio Food Collective
43908,21,Mid-Ohio Food Collective
43910,21,Mid-Ohio Food Collective
43909,21,Mid-Ohio Food Collective
43932,21,Mid-Ohio Food Collective
43938,21,Mid-Ohio Food Collective
43912,21,Mid-Ohio Food Collective
43914,21,Mid-Ohio Food Collective
43917,21,Mid-Ohio Food Collective
43913,21,Mid-Ohio Food Collective
43915,21,Mid-Ohio Food Collective
43925,21,Mid-Ohio Food Collective
43926,21,Mid-Ohio Food Collective
43928,21,Mid-Ohio Food Collective
43943,21,Mid-Ohio Food Collective
43930,21,Mid-Ohio Food Collective
43931,21,Mid-Ohio Food Collective
43933,21,Mid-Ohio Food Collective
43934,21,Mid-Ohio Food Collective
43935,21,Mid-Ohio Food Collective
43945,214,Second Harvest Food Bank of the Mahoning Valley
43950,21,Mid-Ohio Food Collective
43953,21,Mid-Ohio Food Collective
43952,21,Mid-Ohio Food Collective
43942,21,Mid-Ohio Food Collective
43940,21,Mid-Ohio Food Collective
43944,21,Mid-Ohio Food Collective
43946,21,Mid-Ohio Food Collective
43947,21,Mid-Ohio Food Collective
43948,21,Mid-Ohio Food Collective
43977,21,Mid-Ohio Food Collective
43951,21,Mid-Ohio Food Collective
43961,21,Mid-Ohio Food Collective
43962,214,Second Harvest Food Bank of the Mahoning Valley
43963,21,Mid-Ohio Food Collective
43968,214,Second Harvest Food Bank of the Mahoning Valley
43964,21,Mid-Ohio Food Collective
43971,21,Mid-Ohio Food Collective
43967,21,Mid-Ohio Food Collective
43972,21,Mid-Ohio Food Collective
44001,202,Second Harvest Food Bank of North Central Ohio
43973,21,Mid-Ohio Food Collective
44004,18,Greater Cleveland Food Bank
43974,21,Mid-Ohio Food Collective
43976,21,Mid-Ohio Food Collective
44012,202,Second Harvest Food Bank of North Central Ohio
44011,202,Second Harvest Food Bank of North Central Ohio
43988,21,Mid-Ohio Food Collective
43767,21,Mid-Ohio Food Collective
43981,21,Mid-Ohio Food Collective
43985,21,Mid-Ohio Food Collective
44024,18,Greater Cleveland Food Bank
43983,21,Mid-Ohio Food Collective
44003,18,Greater Cleveland Food Bank
43986,21,Mid-Ohio Food Collective
44030,18,Greater Cleveland Food Bank
44028,202,Second Harvest Food Bank of North Central Ohio
44010,18,Greater Cleveland Food Bank
44017,18,Greater Cleveland Food Bank
43837,100,Akron-Canton Regional Foodbank
44039,202,Second Harvest Food Bank of North Central Ohio
44035,202,Second Harvest Food Bank of North Central Ohio
44021,18,Greater Cleveland Food Bank
44023,18,Greater Cleveland Food Bank
44022,18,Greater Cleveland Food Bank
44041,18,Greater Cleveland Food Bank
44050,202,Second Harvest Food Bank of North Central Ohio
44048,18,Greater Cleveland Food Bank
44032,18,Greater Cleveland Food Bank
44052,202,Second Harvest Food Bank of North Central Ohio
44026,18,Greater Cleveland Food Bank
44040,18,Greater Cleveland Food Bank
44045,18,Greater Cleveland Food Bank
44054,202,Second Harvest Food Bank of North Central Ohio
44053,202,Second Harvest Food Bank of North Central Ohio
44060,18,Greater Cleveland Food Bank
44056,100,Akron-Canton Regional Foodbank
44067,100,Akron-Canton Regional Foodbank
44065,18,Greater Cleveland Food Bank
44055,202,Second Harvest Food Bank of North Central Ohio
44068,18,Greater Cleveland Food Bank
44057,18,Greater Cleveland Food Bank
44046,18,Greater Cleveland Food Bank
44047,18,Greater Cleveland Food Bank
44074,202,Second Harvest Food Bank of North Central Ohio
43939,21,Mid-Ohio Food Collective
44070,18,Greater Cleveland Food Bank
44049,202,Second Harvest Food Bank of North Central Ohio
44076,18,Greater Cleveland Food Bank
44044,202,Second Harvest Food Bank of North Central Ohio
44081,18,Greater Cleveland Food Bank
44086,18,Greater Cleveland Food Bank
44093,18,Greater Cleveland Food Bank
44092,18,Greater Cleveland Food Bank
44077,18,Greater Cleveland Food Bank
44064,18,Greater Cleveland Food Bank
44072,18,Greater Cleveland Food Bank
44094,18,Greater Cleveland Food Bank
44062,18,Greater Cleveland Food Bank
44102,18,Greater Cleveland Food Bank
44104,18,Greater Cleveland Food Bank
44103,18,Greater Cleveland Food Bank
44082,18,Greater Cleveland Food Bank
44080,18,Greater Cleveland Food Bank
44084,18,Greater Cleveland Food Bank
44085,18,Greater Cleveland Food Bank
44101,18,Greater Cleveland Food Bank
44087,100,Akron-Canton Regional Foodbank
44089,202,Second Harvest Food Bank of North Central Ohio
44105,18,Greater Cleveland Food Bank
44090,202,Second Harvest Food Bank of North Central Ohio
44106,18,Greater Cleveland Food Bank
44107,18,Greater Cleveland Food Bank
44109,18,Greater Cleveland Food Bank
44095,18,Greater Cleveland Food Bank
44112,18,Greater Cleveland Food Bank
44099,18,Greater Cleveland Food Bank
44110,18,Greater Cleveland Food Bank
44115,18,Greater Cleveland Food Bank
44114,18,Greater Cleveland Food Bank
44116,18,Greater Cleveland Food Bank
44111,18,Greater Cleveland Food Bank
44118,18,Greater Cleveland Food Bank
44120,18,Greater Cleveland Food Bank
44123,18,Greater Cleveland Food Bank
44113,18,Greater Cleveland Food Bank
44122,18,Greater Cleveland Food Bank
44126,18,Greater Cleveland Food Bank
44124,18,Greater Cleveland Food Bank
44130,18,Greater Cleveland Food Bank
44131,18,Greater Cleveland Food Bank
44127,18,Greater Cleveland Food Bank
44128,18,Greater Cleveland Food Bank
44134,18,Greater Cleveland Food Bank
44129,18,Greater Cleveland Food Bank
44108,18,Greater Cleveland Food Bank
44137,18,Greater Cleveland Food Bank
44139,18,Greater Cleveland Food Bank
44132,18,Greater Cleveland Food Bank
44135,18,Greater Cleveland Food Bank
44136,18,Greater Cleveland Food Bank
44117,18,Greater Cleveland Food Bank
44121,18,Greater Cleveland Food Bank
44119,18,Greater Cleveland Food Bank
44142,18,Greater Cleveland Food Bank
44125,18,Greater Cleveland Food Bank
44133,18,Greater Cleveland Food Bank
44143,18,Greater Cleveland Food Bank
44146,18,Greater Cleveland Food Bank
44145,18,Greater Cleveland Food Bank
44144,18,Greater Cleveland Food Bank
44138,18,Greater Cleveland Food Bank
44141,18,Greater Cleveland Food Bank
44147,18,Greater Cleveland Food Bank
44202,100,Akron-Canton Regional Foodbank
44203,100,Akron-Canton Regional Foodbank
44212,100,Akron-Canton Regional Foodbank
